"","X","site_id","county","date","year","site_name","transect_num","meadow_width_m","emergent_width_m","submergent_width_m","point_num","gps_lon","gps_lat","water_depth_cm","bottom_vis","substrate_type","org_depth_cm","unvegetated_pcnt","total_cover_pcnt","standing_dead_pcnt","detritus_pcnt","variable","Hydrocharis.morsus.ranae","Phragmites.australis","Phragmites.australis..native.","Typha.angustifolia","Typha.glauca","Typha.glauca..hybrid.","Typha.latifolia","Typha.sp.","typha_combined","hyd_bin","typh_bin","UTM","UTM_X","UTM_Y"
"916",1090,828,"Chippewa","7/11/2013",2013,"Tahquamenon River Wetland",1,157,12,5,8,-85.039364,46.557387,28,"V","Cly/Slt",2,0,60,15,99,"percent_cover",0,0,0,5,0,0,0,0,0,0,0,"16N",650283.390266821,5157847.33772634
"917",1091,828,"Chippewa","7/11/2013",2013,"Tahquamenon River Wetland",1,157,12,5,10,-85.039312,46.557368,35,"V","Cly/Slt",1,0,65,30,99,"percent_cover",0,0,0,3,0,0,5,0,0,0,0,"16N",650287.428476266,5157845.32562297
"918",1092,828,"Chippewa","7/11/2013",2013,"Tahquamenon River Wetland",1,157,12,5,13,-85.039239,46.557371,55,"V","Cly/Slt",1,2,95,0,25,"percent_cover",0,0,0,0,0,3,0,0,3,0,1,"16N",650293.015550015,5157845.79804648
"919",1093,828,"Chippewa","7/11/2013",2013,"Tahquamenon River Wetland",3,215,5,10,12,-85.03459,46.561641,68,"NV","Cly/Slt",2,10,90,12,30,"percent_cover",0,0,0,0,0,0,15,0,0,0,0,"16N",650637.53364198,5158329.12413116
"920",1094,828,"Chippewa","8/31/2018",2018,"Tahquamenon River Wetland",1,147,30,0,2,-85.040666,46.557427,6,"V","Or/Cl",78,8,92,3,97,"percent_cover",0,0,0,0,0,0,3,0,0,0,0,"16N",650183.483213545,5157849.3026449
"921",1095,828,"Chippewa","8/30/2018",2018,"Tahquamenon River Wetland",2,82,0,24,2,-85.038657,46.562506,11,"V","Or/Si",75,20,80,0.5,95,"percent_cover",0,0,0,0,0,0,8,0,0,0,0,"16N",650323.437662858,5158417.47911968
"922",1096,828,"Chippewa","8/30/2018",2018,"Tahquamenon River Wetland",2,82,0,24,3,-85.038749,46.562602,15,"V","Or/Si",61,25,75,0,100,"percent_cover",0,0,0,0,0,0,3,0,0,0,0,"16N",650316.121406249,5158427.97076986
"923",1097,833,"Chippewa","7/14/2016",2016,"Gogomain River Wetland #1",3,0,228,39,6,-84.105704,46.156982,65,"NV","Sand",26,80,20,6,45,"percent_cover",0,0,12,0,0,0,0,0,0,0,0,"16N",723473.672352699,5115562.17475363
"924",1098,839,"Chippewa","8/9/2014",2014,"Weatherhogs Creek Wetland",1,100,3,22,7,-85.147956,46.757058,0,"Dry","Sand",215,0,100,1,5,"percent_cover",0,0,0,0,0,0,3,0,0,0,0,"16N",641438.185276549,5179832.91221397
"925",1099,839,"Chippewa","8/9/2014",2014,"Weatherhogs Creek Wetland",1,100,3,22,8,-85.147891,46.75702,0,"Dry","Sand",210,0,100,2,15,"percent_cover",0,0,0,0,0,0,6,0,0,0,0,"16N",641443.248602126,5179828.80665033
"926",1100,839,"Chippewa","8/9/2014",2014,"Weatherhogs Creek Wetland",1,100,3,22,9,-85.147812,46.756995,0,"Dry","Sand",210,0,100,5,10,"percent_cover",0,0,0,0,0,0,5,0,0,0,0,"16N",641449.347046778,5179826.17081221
"927",1101,839,"Chippewa","8/9/2014",2014,"Weatherhogs Creek Wetland",1,100,3,22,10,-85.147762,46.756977,0,"Dry","Sand",200,0,100,10,5,"percent_cover",0,0,0,0,0,0,1,0,0,0,0,"16N",641453.212523951,5179824.26063527
"928",1102,839,"Chippewa","8/9/2014",2014,"Weatherhogs Creek Wetland",2,98,2,11,6,-85.147734,46.756996,0,"Dry","Sand",175,0,100,10,0,"percent_cover",0,0,0,0,0,0,1,0,0,0,0,"16N",641455.301069512,5179826.42225291
"929",1103,839,"Chippewa","8/9/2014",2014,"Weatherhogs Creek Wetland",2,98,2,11,8,-85.14765,46.756942,0,"Dry","Sand",175,0,100,5,0,"percent_cover",0,0,0,0,0,0,2,0,0,0,0,"16N",641461.857275187,5179820.57299632
"930",1104,839,"Chippewa","8/9/2014",2014,"Weatherhogs Creek Wetland",3,105,3,13,6,-85.147201,46.756843,0,"Dry","Sand",190,0,100,10,55,"percent_cover",0,0,0,0,0,0,1,0,0,0,0,"16N",641496.405401219,5179810.38020622
"931",1105,843,"Luce","7/25/2011",2011,"Two Hearted River Wetland",3,2,2,10,4,-85.422133,46.695975,0,"Dry","Sand",0,0,69,0,100,"percent_cover",0,0,0,0,0,0,2,0,0,0,0,"16N",620636.119853503,5172588.78642848
"932",1106,843,"Luce","7/25/2011",2011,"Two Hearted River Wetland",3,2,2,10,7,-85.422194,46.695956,38,"V","Sand",3,68,26,1,5,"percent_cover",0,0,0,0,0,0,4,0,0,0,0,"16N",620631.498475303,5172586.58170026
"933",1107,843,"Luce","7/25/2011",2011,"Two Hearted River Wetland",3,2,2,10,8,-85.422177,46.695923,30,"V","Sand",0,71,13,1,15,"percent_cover",0,0,0,0,0,0,4,0,0,0,0,"16N",620632.871698969,5172582.94085927
"934",1108,843,"Luce","7/25/2011",2011,"Two Hearted River Wetland",3,2,2,10,9,-85.422085,46.695952,20,"V","Sand",0,68,21,1,10,"percent_cover",0,0,0,0,0,0,8,0,0,0,0,"16N",620639.840881936,5172586.30427977
"935",1109,845,"Alger","7/12/2013",2013,"Sucker River Wetland",3,41,5,45,1,-85.938807,46.674634,0,"Dry","Cly/Slt",22,10,98,1,60,"percent_cover",0,0,0,0,0,0,12,0,0,0,0,"16N",581165.997072383,5169555.23182417
"936",1110,845,"Alger","7/12/2013",2013,"Sucker River Wetland",3,41,5,45,2,-85.938744,46.67465,0,"Dry","Cly/Slt",18,7,90,12,45,"percent_cover",0,0,0,0,0,0,15,0,0,0,0,"16N",581170.791675493,5169557.07466037
"937",1111,845,"Alger","7/12/2013",2013,"Sucker River Wetland",3,41,5,45,3,-85.938624,46.674676,0,"Dry","Cly/Slt",18,12,80,3,80,"percent_cover",0,0,0,0,0,0,12,0,0,0,0,"16N",581179.930948542,5169560.08744569
"938",1112,845,"Alger","7/12/2013",2013,"Sucker River Wetland",3,41,5,45,4,-85.93854,46.674723,0,"Dry","Sand",32,7,95,10,85,"percent_cover",0,0,0,0,0,0,18,0,0,0,0,"16N",581186.285299736,5169565.39662925
"939",1113,847,"Chippewa","7/22/2013",2013,"Colton Bay Wetland",3,80,13,25,8,-83.566099,46.064187,0,"Dry","BdRck",0,85,15,1,4,"percent_cover",0,0,10,0,0,0,0,0,0,0,0,"17N",765581.527582307,5106913.61534361
"940",1114,847,"Chippewa","7/31/2018",2018,"Colton Bay Wetland",3,45,33,0,9,-83.566688,46.064049,37,"V","Pbl/Cbl",0,94,6,1,2,"percent_cover",0,0,4,0,0,0,0,0,0,0,0,"17N",765536.638089691,5106896.31526938
"941",1115,868,"Chippewa","7/7/2015",2015,"Maud Bay Area Wetland #1",3,41,90,0,10,-83.978946,46.021088,30,"V","Sand",0,79,21,2,10,"percent_cover",0,0,2,5,0,0,0,0,0,0,0,"17N",733834.579085641,5100828.665906
"942",1116,869,"Chippewa","8/8/2012",2012,"Carlton Lake Area Wetland",2,43,0,25,3,-84.009472,46.044038,0,"Dry","Sand",0,0,45,5,95,"percent_cover",0,4,0,0,0,0,0,0,0,0,0,"16N",731376.017830545,5103289.18540073
"943",1117,869,"Chippewa","8/8/2012",2012,"Carlton Lake Area Wetland",2,43,0,25,5,-84.009557,46.044191,0,"Dry","Sand",10,15,85,1,85,"percent_cover",0,15,0,0,0,0,0,0,0,0,0,"16N",731368.802361353,5103305.93674495
"944",1118,869,"Chippewa","8/17/2017",2017,"Carlton Lake Area Wetland",1,0,36,5,8,-84.00664,46.044265,60,"NV","Sand",10,98,2,1,10,"percent_cover",0,0,2,0,0,0,0,0,0,0,0,"16N",731594.172101104,5103322.64954324
"945",1119,869,"Chippewa","8/17/2017",2017,"Carlton Lake Area Wetland",1,0,36,5,9,-84.006696,46.044309,60,"NV","Sand",25,90,10,2,10,"percent_cover",0,0,10,0,0,0,0,0,0,0,0,"16N",731589.655543498,5103327.37495466
"946",1120,869,"Chippewa","8/17/2017",2017,"Carlton Lake Area Wetland",1,0,36,5,10,-84.006741,46.04436,60,"NV","Sand",29,94,6,2,5,"percent_cover",0,0,5,0,0,0,0,0,0,0,0,"16N",731585.96075083,5103332.91012036
"947",1122,901,"Chippewa","7/31/2012",2012,"Chicken Island Area Wetland",1,16,5,12,2,-84.139461,46.316587,0,"Dry","Cly/Slt",2,5,55,3,97,"percent_cover",0,0,0,0,0,0,3,0,0,0,0,"16N",720227.394287518,5133200.70424002
"948",1123,901,"Chippewa","7/31/2012",2012,"Chicken Island Area Wetland",1,16,5,12,3,-84.139464,46.316629,0,"Dry","Cly/Slt",2,1,70,2,70,"percent_cover",0,0,0,0,0,0,2,0,0,0,0,"16N",720226.994709177,5133205.36238009
"949",1124,901,"Chippewa","7/31/2012",2012,"Chicken Island Area Wetland",1,16,5,12,4,-84.139444,46.316636,0,"Dry","Cly/Slt",2,1,90,5,85,"percent_cover",0,0,0,0,0,0,1,0,0,0,0,"16N",720228.506307705,5133206.19576484
"950",1125,901,"Chippewa","7/31/2012",2012,"Chicken Island Area Wetland",1,16,5,12,5,-84.139395,46.316649,0,"Dry","Cly/Slt",2,0,60,2,100,"percent_cover",0,0,0,0,0,0,5,0,0,0,0,"16N",720232.226384367,5133207.77646589
"951",1126,901,"Chippewa","7/31/2012",2012,"Chicken Island Area Wetland",1,16,5,12,6,-84.13941,46.316727,0,"Dry","Cly/Slt",2,0,50,2,100,"percent_cover",0,0,0,0,0,0,15,0,0,0,0,"16N",720230.758444949,5133216.40106779
"952",1127,901,"Chippewa","7/31/2012",2012,"Chicken Island Area Wetland",1,16,5,12,9,-84.139393,46.316668,0,"Dry","Cly/Slt",2,0,70,6,85,"percent_cover",0,0,0,0,0,0,15,0,0,0,0,"16N",720232.304070867,5133209.89305894
"953",1128,901,"Chippewa","7/31/2012",2012,"Chicken Island Area Wetland",1,16,5,12,10,-84.139323,46.316616,0,"Dry","Cly/Slt",2,0,70,1,95,"percent_cover",0,0,0,0,0,0,2,0,0,0,0,"16N",720237.901807369,5133204.31024186
"954",1129,901,"Chippewa","7/31/2012",2012,"Chicken Island Area Wetland",3,35,0,50,5,-84.131569,46.30846,0,"Dry","Cly/Slt",1,1,40,1,99,"percent_cover",0,0,1,0,0,0,0,0,0,0,0,"16N",720867.677735889,5132319.72474064
"955",1130,903,"Chippewa","7/25/2015",2015,"Sand Island Area Wetland",3,10,8,0,3,-84.163946,46.322884,40,"V","Sand",0,0,100,3,0,"percent_cover",0,0,0,0,0,0,3,0,0,0,0,"16N",718317.34511225,5133832.5230836
"956",1131,903,"Chippewa","7/25/2015",2015,"Sand Island Area Wetland",3,10,8,0,9,-84.16403,46.322811,2,"V","Sand",0,45,55,0,0,"percent_cover",0,0,0,0,0,0,10,0,0,0,0,"16N",718311.169686,5133824.18060611
"957",1132,903,"Chippewa","7/25/2015",2015,"Sand Island Area Wetland",3,10,8,0,10,-84.164092,46.322819,40,"V","Sand",0,20,80,5,40,"percent_cover",0,0,0,0,0,0,50,0,0,0,0,"16N",718306.365297288,5133824.8984746
"958",1133,906,"Chippewa","7/18/2011",2011,"Oak Ridge Area Wetland",1,28,4,25,5,-84.219604,46.286464,8,"V","Sand",0,0,43.5,2,75,"percent_cover",0,0,0,0,0,0,1,0,0,0,0,"16N",714175.07642915,5129634.01234683
"959",1134,906,"Chippewa","7/18/2011",2011,"Oak Ridge Area Wetland",1,28,4,25,7,-84.219505,46.286482,31,"V","Cly/Slt",0,75,20,2,5,"percent_cover",0,0,0,0,0,0,2,0,0,0,0,"16N",714182.631970764,5129636.27996063
"960",1135,906,"Chippewa","7/18/2011",2011,"Oak Ridge Area Wetland",1,28,4,25,8,-84.219524,46.286532,34,"V","Sand",0,30,41,3,25,"percent_cover",0,0,0,0,0,0,5,0,0,0,0,"16N",714180.973427881,5129641.78391941
"961",1136,906,"Chippewa","7/18/2011",2011,"Oak Ridge Area Wetland",1,28,4,25,10,-84.219548,46.286614,29,"V","Sand",0,75,17,1,10,"percent_cover",0,0,0,0,0,0,2,0,0,0,0,"16N",714178.804940196,5129650.82977312
"962",1137,906,"Chippewa","7/18/2011",2011,"Oak Ridge Area Wetland",2,19,3,30,2,-84.21726,46.285096,1,"V","Sand",0,5,38,2,60,"percent_cover",0,2,0,0,0,0,0,0,0,0,0,"16N",714360.969404507,5129488.35908216
"963",1138,906,"Chippewa","7/18/2011",2011,"Oak Ridge Area Wetland",2,19,3,30,3,-84.217234,46.285114,1,"V","Cly/Slt",0,5,19,1,70,"percent_cover",0,3,0,0,0,0,0,0,0,0,0,"16N",714362.901913935,5129490.42936405
"964",1139,906,"Chippewa","7/18/2011",2011,"Oak Ridge Area Wetland",2,19,3,30,4,-84.217232,46.285154,0.5,"V","Cly/Slt",0,0,41,1,70,"percent_cover",0,2,0,0,0,2,0,0,2,0,1,"16N",714362.899835233,5129494.87904331
"965",1140,906,"Chippewa","7/18/2011",2011,"Oak Ridge Area Wetland",3,15,10,28,2,-84.216132,46.28513,0,"Dry","Pbl/Cbl",0,20,32,2,50,"percent_cover",0,4,0,0,0,0,0,0,0,0,0,"16N",714447.726101565,5129495.18993583
"966",1141,906,"Chippewa","7/12/2016",2016,"Oak Ridge Area Wetland",2,0,30,25,7,-84.217139,46.285064,55,"V","Pbl/Cbl",3,97.5,2.5,0.5,1,"percent_cover",0,0,0.5,0,0,0,0,0,0,0,0,"16N",714370.414909118,5129485.13112759
"967",1142,906,"Chippewa","7/12/2016",2016,"Oak Ridge Area Wetland",3,0,20,25,9,-84.215388,46.284923,65,"V","Sand",15,93,7,5,10,"percent_cover",0,0,0.5,0,0,0,0,0,0,0,0,"16N",714505.844686753,5129474.20536592
"968",1143,910,"Chippewa","7/17/2014",2014,"Little Rapids Channel Island Wetland",1,40,0,25,5,-84.271828,46.456571,21,"V","Sand",3,10,90,5,45,"percent_cover",0,0,55,0,0,0,0,0,0,0,0,"16N",709500.471769826,5148394.41357394
"969",1144,920,"Chippewa","7/22/2013",2013,"Palmers Point Area Wetland #2",1,95,11,25,5,-84.16343,46.524019,0,"Dry","Cly/Snd",13,0,60,5,100,"percent_cover",0,0,0,0,0,4,0,0,4,0,1,"16N",717554.882746013,5156181.7509251
"970",1145,922,"Chippewa","7/10/2013",2013,"Ashman Bay Wetland",1,70,11,30,4,-84.372396,46.495873,47,"NV","Sand",1,20,30,10,65,"percent_cover",0,0,0,0,0,0,20,0,0,0,0,"16N",701632.665553295,5152499.45341071
"971",1146,922,"Chippewa","7/10/2013",2013,"Ashman Bay Wetland",1,70,11,30,5,-84.372518,46.495896,47,"NV","Sand",3,10,15,2,90,"percent_cover",0,0,0,0,0,0,15,0,0,0,0,"16N",701623.218996335,5152501.69734381
"972",1147,922,"Chippewa","7/10/2013",2013,"Ashman Bay Wetland",1,70,11,30,7,-84.37265699,46.49595356,40,"NV","Sand",5,20,40,0,55,"percent_cover",0,0,0,0,0,0,6,0,0,0,0,"16N",701612.340935913,5152507.73787991
"973",1148,922,"Chippewa","7/10/2013",2013,"Ashman Bay Wetland",3,16,27,25,3,-84.37524,46.49418,10,"V","Sand",0,10,35,2,90,"percent_cover",0,0,0,0,0,0,3,0,0,0,0,"16N",701420.690061318,5152304.08293142
"974",1149,922,"Chippewa","7/10/2013",2013,"Ashman Bay Wetland",3,16,27,25,4,-84.375262,46.494176,9,"V","Sand",0,10,65,1,55,"percent_cover",0,0,0,0,0,0,2,0,0,0,0,"16N",701419.016647919,5152303.58235702
"975",1152,922,"Chippewa","8/7/2018",2018,"Ashman Bay Wetland",1,30,40,30,2,-84.371757,46.495889,20,"NV","Cly/Slt",28,46,54,0.5,90,"percent_cover",0,0,0,0,0,0,8,0,0,0,0,"16N",701681.639106217,5152502.86353551
"976",1153,922,"Chippewa","8/7/2018",2018,"Ashman Bay Wetland",1,30,40,30,5,-84.371882,46.495949,40,"NV","Cly/Slt",20,77,23,0.5,100,"percent_cover",0,0,0,0,0,0,1,0,0,0,0,"16N",701671.825457845,5152509.21081887
"977",1154,922,"Chippewa","8/7/2018",2018,"Ashman Bay Wetland",1,30,40,30,6,-84.371944,46.495994,48,"NV","Cly/Slt",22,10,90,0.5,60,"percent_cover",0,0,0,0,0,0,50,0,0,0,0,"16N",701666.901520328,5152514.05240193
"978",1155,922,"Chippewa","8/7/2018",2018,"Ashman Bay Wetland",1,30,40,30,7,-84.371981,46.496046,40,"NV","Cly/Slt",24,89,11,0.5,70,"percent_cover",0,0,0,0,0,0,5,0,0,0,0,"16N",701663.870029656,5152519.73562835
"979",1156,922,"Chippewa","8/7/2018",2018,"Ashman Bay Wetland",1,30,40,30,8,-84.372044,46.496112,48,"NV","Cly/Slt",12,43,57,1,70,"percent_cover",0,0,0,0,0,0,25,0,0,0,0,"16N",701658.791693156,5152526.90798457
"980",1157,922,"Chippewa","8/7/2018",2018,"Ashman Bay Wetland",1,30,40,30,9,-84.372123,46.496145,50,"NV","Sand",11,70,30,1,60,"percent_cover",0,0,0,0,0,0,9,0,0,0,0,"16N",701652.607703358,5152530.37282427
"981",1158,922,"Chippewa","8/7/2018",2018,"Ashman Bay Wetland",1,30,40,30,10,-84.372187,46.496171,50,"NV","Sand",6,77,23,0.5,30,"percent_cover",0,0,0,0,0,0,2,0,0,0,0,"16N",701647.600609781,5152533.09821265
"982",1159,922,"Chippewa","8/7/2018",2018,"Ashman Bay Wetland",3,13,3,30,1,-84.375474,46.494169,10,"V","Sand",10,38,62,2,60,"percent_cover",0,0,0,0,0,4,0,0,4,0,1,"16N",701402.774482913,5152302.26369666
"983",1160,945,"Alger","7/23/2013",2013,"Au Train River Wetland",4,50,20,10,6,-86.826717,46.433236,25,"NV","Org.",91,25,75,5,35,"percent_cover",0,0,0,20,0,0,20,0,0,0,0,"16N",513312.596537716,5142199.40158261
"984",1161,945,"Alger","7/23/2013",2013,"Au Train River Wetland",4,50,20,10,7,-86.82665,46.433253,25,"NV","Org.",91,25,75,5,45,"percent_cover",0,0,0,25,0,0,0,0,0,0,0,"16N",513317.739721229,5142201.30182446
"985",1162,945,"Alger","7/23/2013",2013,"Au Train River Wetland",4,50,20,10,8,-86.826597,46.433255,27,"NV","Org.",91,45,55,1,25,"percent_cover",0,0,0,0,0,0,5,0,0,0,0,"16N",513321.810996812,5142201.5329826
"986",1163,945,"Alger","7/23/2013",2013,"Au Train River Wetland",4,50,20,10,10,-86.826498,46.433314,27,"NV","Org.",91,35,65,3,15,"percent_cover",0,0,0,0,0,0,5,0,0,0,0,"16N",513329.402357981,5142208.10546819
"987",1164,945,"Alger","8/29/2018",2018,"Au Train River Wetland",1,143,0,22,5,-86.826294,46.427708,20,"NV","Org.",179,70,30,0.5,70,"percent_cover",0,0,0,0,0,0,1,0,0,0,0,"16N",513346.443088539,5141585.22784963
"988",1165,945,"Alger","8/29/2018",2018,"Au Train River Wetland",3,38,6,26,6,-86.819508,46.434709,70,"NV","Sand",28,41,59,2,85,"percent_cover",0,0,0,0,0,0,5,0,0,0,0,"16N",513866.059692393,5142364.31333332
"989",1166,945,"Alger","8/29/2018",2018,"Au Train River Wetland",3,38,6,26,8,-86.819547,46.434695,80,"V","Sand",30,43,57,10,90,"percent_cover",0,0,0,0,0,0,25,0,0,0,0,"16N",513863.067119415,5142362.75088067
"990",1167,945,"Alger","8/29/2018",2018,"Au Train River Wetland",3,38,6,26,9,-86.819558,46.434663,38,"V","Sand",52,7,93,8,100,"percent_cover",0,0,0,0,0,0,20,0,0,0,0,"16N",513862.230172798,5142359.19326205
"991",1168,945,"Alger","8/29/2018",2018,"Au Train River Wetland",3,38,6,26,10,-86.819697,46.43473,10,"V","Or/Sa",85,0,100,4,90,"percent_cover",0,0,0,0,0,0,1,0,0,0,0,"16N",513851.534698477,5142366.61362983
"992",1169,951,"Alger","7/31/2012",2012,"Laughing Whitefish River Wetland",1,19,40,13,6,-87.02806,46.523902,55,"V","Sand",40,0,55,0,100,"percent_cover",0,0,0,0,0,0,15,0,0,0,0,"16N",497847.846908903,5152259.6590873
"993",1170,951,"Alger","7/31/2012",2012,"Laughing Whitefish River Wetland",1,19,40,13,7,-87.027988,46.523903,55,"V","Sand",65,0,60,0,90,"percent_cover",0,0,0,0,0,0,30,0,0,0,0,"16N",497853.369222772,5152259.76824437
"994",1171,951,"Alger","7/31/2012",2012,"Laughing Whitefish River Wetland",3,22,22,15,8,-87.027499,46.52491,47,"V","Sand",40,0,15,0,100,"percent_cover",0,0,0,0,0,0,3,0,0,0,0,"16N",497890.913640672,5152371.64998048
"995",1172,951,"Alger","7/12/2017",2017,"Laughing Whitefish River Wetland",2,80,0,55,5,-87.029701,46.522304,20,"NV","Sand",65,60,40,5,10,"percent_cover",0,0,0,0,0,0,4,0,0,0,0,"16N",497721.918276227,5152082.14004771
"999",1176,951,"Alger","8/30/2018",2018,"Laughing Whitefish River Wetland",1,52,4,30,5,-87.027182,46.524124,6,"V","Cly/Snd",50,0,100,2,95,"percent_cover",0,0,0,0,0,0,1,0,0,0,0,"16N",497915.196470616,5152284.3035231
"1000",1177,961,"Marquette","7/31/2014",2014,"Little Garlic River Wetland",3,80,0,30,3,-87.525187,46.67546,1,"V","Sand",80,10,90,25,80,"percent_cover",0,0,0,0,0,0,10,0,0,0,0,"16N",459831.263608483,5169234.11345473
"1001",1178,969,"Marquette","8/13/2011",2011,"Huron River Wetland",2,0,25,85,6,-88.04316416,46.90939662,31,"V","Cly/Slt",0,12,88,1,85,"percent_cover",0,0,0,0,0,0,1,0,0,0,0,"16N",420559.16391917,5195623.91018808
"1002",1179,969,"Marquette","8/13/2011",2011,"Huron River Wetland",4,0,25,30,6,-88.03956237,46.90814269,15,"V","Cly/Slt",10,53,47,2,95,"percent_cover",0,0,0,0,0,0,1,0,0,0,0,"16N",420831.605231473,5195480.92822582
"1003",1180,969,"Marquette","8/13/2011",2011,"Huron River Wetland",4,0,25,30,7,-88.03968449,46.90807748,23,"V","Cly/Slt",10,71,29,1,90,"percent_cover",0,0,0,0,0,0,1,0,0,0,0,"16N",420822.209154397,5195473.80511295
"1004",1181,969,"Marquette","8/13/2011",2011,"Huron River Wetland",4,0,25,30,8,-88.03971986,46.90809541,25,"V","Sand",0,79,21,1,95,"percent_cover",0,0,0,0,0,0,1,0,0,0,0,"16N",420819.541956369,5195475.83325337
"1005",1182,969,"Marquette","8/13/2011",2011,"Huron River Wetland",4,0,25,30,9,-88.03955684,46.90814126,29,"V","Sand",0,66,34,1,70,"percent_cover",0,0,0,0,0,0,1,0,0,0,0,"16N",420832.024262711,5195480.76373884
"1006",1183,969,"Marquette","7/31/2016",2016,"Huron River Wetland",1,48,8,0,4,-88.037147,46.908523,26,"NV","Sand",44,30,70,20,20,"percent_cover",0,0,0,0,0,0,1,0,0,0,0,"16N",421016.106347292,5195520.75495313
"1007",1184,969,"Marquette","7/31/2016",2016,"Huron River Wetland",2,35,0,0,5,-88.042126,46.909535,22,"NV","Sand",41,35,65,5,25,"percent_cover",0,0,0,0,0,0,4,0,0,0,0,"16N",420638.427373855,5195638.23669306
"1008",1185,973,"Baraga","8/2/2012",2012,"L'Anse Bay Wetland",1,43,0,19,1,-88.492689,46.752722,10,"V","Sand",50,0,65,1,100,"percent_cover",0,0,0,0,0,0,5,0,0,0,0,"16N",385995.723959951,5178767.42594695
"1009",1186,973,"Baraga","8/2/2012",2012,"L'Anse Bay Wetland",1,43,0,19,4,-88.492604,46.752924,1,"V","Sand",25,0,55,0,100,"percent_cover",0,0,0,0,0,0,1,0,0,0,0,"16N",386002.641779979,5178789.74882796
"1010",1187,973,"Baraga","8/2/2012",2012,"L'Anse Bay Wetland",1,43,0,19,5,-88.492579,46.75299,5,"V","Sand",5,0,65,1,100,"percent_cover",0,0,0,0,0,0,10,0,0,0,0,"16N",386004.690318559,5178797.04646279
"1011",1188,973,"Baraga","8/2/2012",2012,"L'Anse Bay Wetland",2,13,0,10,1,-88.491101,46.752327,20,"V","Sand",40,0,90,1,100,"percent_cover",0,0,0,0,0,0,1,0,0,0,0,"16N",386116.173759417,5178721.23300502
"1012",1189,973,"Baraga","8/2/2012",2012,"L'Anse Bay Wetland",2,13,0,10,3,-88.49094,46.752439,23,"V","Sand",47,0,95,1,100,"percent_cover",0,0,0,0,0,0,5,0,0,0,0,"16N",386128.706021162,5178733.44523289
"1013",1190,973,"Baraga","8/2/2012",2012,"L'Anse Bay Wetland",2,13,0,10,4,-88.490889,46.752504,15,"V","Sand",15,0,100,1,100,"percent_cover",0,0,0,0,0,0,5,0,0,0,0,"16N",386132.738047863,5178740.59414276
"1014",1191,973,"Baraga","8/2/2012",2012,"L'Anse Bay Wetland",2,13,0,10,5,-88.490823,46.752546,10,"V","Sand",70,0,100,2,100,"percent_cover",0,0,0,0,0,0,5,0,0,0,0,"16N",386137.867230083,5178745.16559374
"1015",1192,973,"Baraga","7/13/2017",2017,"L'Anse Bay Wetland",1,25,0,110,4,-88.492151,46.752896,51,"NV","Org.",150,70,30,8,50,"percent_cover",0,0,0,0,0,0,2,0,0,0,0,"16N",386037.180068897,5178785.98093319
"1017",1194,974,"Baraga","8/17/2015",2015,"Sand Point Wetland",1,30,15,81,1,-88.465631,46.788422,29,"NV","Sand",29,30,70,1,2,"percent_cover",0,0,0,0,0,0,2,0,0,0,0,"16N",388136.207246196,5182695.53027593
"1018",1195,974,"Baraga","8/18/2015",2015,"Sand Point Wetland",4,63,0,0,1,-88.467577,46.784499,26,"NV","Wood",2,45,55,2,5,"percent_cover",0,0,0,1,0,0,0,0,0,0,0,"16N",387979.541956032,5182262.37806952
"1019",1196,976,"Houghton","8/8/2011",2011,"Portage River Wetland #1",3,0,15,30,8,-88.4368448,46.99262054,14,"NV","Sand",10,66,34,5,50,"percent_cover",0,0,0,0,0,0,1,0,0,0,0,"16N",390748.787498311,5205345.90867053
"1020",1197,976,"Houghton","8/8/2011",2011,"Portage River Wetland #1",3,0,15,30,10,-88.4367743,46.99260419,7,"NV","Sand",0,51,49,10,60,"percent_cover",0,0,0,0,0,0,3,0,0,0,0,"16N",390754.114600333,5205343.99347548
"1021",1198,976,"Houghton","8/8/2011",2011,"Portage River Wetland #1",4,20,15,50,1,-88.43680431,46.9845574,0,"NV","Sand",10,53,47,1,100,"percent_cover",0,0,0,0,0,0,1,0,0,0,0,"16N",390735.432845965,5204449.84566778
"1022",1200,979,"Houghton","8/9/2011",2011,"Silver Creek Wetland",2,30,20,20,1,-88.42416373,46.99825125,0,"NV","Cly/Slt",10,62,38,1,90,"percent_cover",0,0,0,0,0,0,2,0,0,0,0,"16N",391724.361475933,5205954.00780927
"1023",1201,979,"Houghton","8/9/2011",2011,"Silver Creek Wetland",2,30,20,20,2,-88.42412174,46.99822459,6,"NV","Cly/Slt",10,60,40,1,75,"percent_cover",0,0,0,0,0,0,2,0,0,0,0,"16N",391727.499962729,5205950.98720113
"1024",1202,979,"Houghton","8/9/2011",2011,"Silver Creek Wetland",2,30,20,20,5,-88.42415895,46.99805587,5,"NV","Cly/Slt",10,34,66,2,85,"percent_cover",0,0,0,0,0,0,3,0,0,0,0,"16N",391724.33012702,5205932.28979681
"1025",1203,979,"Houghton","8/9/2011",2011,"Silver Creek Wetland",2,30,20,20,9,-88.42416993,46.99792779,12,"NV","Cly/Slt",10,43,57,15,65,"percent_cover",0,0,0,0,0,0,2,0,0,0,0,"16N",391723.236573127,5205918.07221448
